Pclass,Sex,Age,Fare,Embarked,Deck,Family
0.8273772438659699,0.7376951317802901,-0.5303766406838785,-0.5024451714361923,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,-1.3555735383351195,0.571830994003175,0.7868452935884461,1.0051811278149745,-1.9144909347615695,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.25482473201211503,-0.4888542575852486,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,-1.3555735383351195,0.36516706249935255,0.4207302360686478,-0.5688371232977534,-1.9144909347615695,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.36516706249935255,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.8933082207869768,-0.47811642890864375,2.5791993789277026,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,1.6740386286902287,0.395813560675251,-0.5688371232977534,-0.94417726987388,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-1.9081361840426954,-0.22408312108167944,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,-1.3555735383351195,-0.1859367548441742,-0.4242561406845337,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,-1.3555735383351195,-1.0814804580274051,-0.04295550208861426,1.0051811278149745,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-1.7703602297068137,-0.312172377522981,-0.5688371232977534,0.026136395013809703,2.2966601593017506
-1.5661069258891576,-1.3555735383351195,1.949590537361992,-0.11384570873513637,-0.5688371232977534,-1.9144909347615695,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.6681525950197601,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.6407189711711159,-0.01870931177853076,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,-1.3555735383351195,-1.0814804580274051,-0.4902797934380587,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,-1.3555735383351195,1.7429266058581694,-0.3262666585535892,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-1.9081361840426954,-0.06199888922968463,2.5791993789277026,0.5112932274576545,2.2966601593017506
-0.3693648410115938,0.7376951317802901,-0.23186207295613478,-0.3866707201133388,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,0.08961515382758917,-0.2859972841804228,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-1.0126345394074525,-0.5029485386158568,1.0051811278149745,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,0.7376951317802901,0.36516706249935255,-0.12491978668775715,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,0.7376951317802901,0.2962790853314117,-0.3866707201133388,-0.5688371232977534,-1.4293341023177246,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-1.0125924808594644,-0.4867562231804066,2.5791993789277026,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,-0.11704877767623337,0.06635974158478332,-0.5688371232977534,-2.884804599649259,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-1.4948083210350502,-0.22408312108167944,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,-1.3555735383351195,0.571830994003175,-0.016444159470040135,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,0.7376951317802901,1.0884908227627315,-0.5029485386158568,1.0051811278149745,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,-0.7370405721877009,4.647001076532463,-0.5688371232977534,-1.9144909347615695,2.2966601593017506
0.8273772438659699,-1.3555735383351195,-0.7370408512091748,-0.48977642625839407,2.5791993789277026,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.20889941390015454,-0.4894421904510968,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,0.7096069483390568,-0.09027201697708476,1.0051811278149745,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,-1.3555735383351195,1.949590537361992,2.301728820789,1.0051811278149745,-2.399647767205414,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.6911152540757404,-0.49237782784290063,2.5791993789277026,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,0.7376951317802901,2.500694354705519,-0.43700743807979686,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,-0.11704877767623337,1.0060617003323709,1.0051811278149745,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,0.8473829026749384,0.39858208016340624,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.5418579702118685,-0.5028639729296732,1.0051811278149745,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.5992646178518193,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.8059285493556418,-0.2859972841804228,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-1.0814804580274051,-0.42207354059350805,1.0051811278149745,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,0.7096069483390568,-0.4576454924460446,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,-1.3555735383351195,-0.1859367548441742,-0.22559322262067316,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.22739110816347086,-0.4894421904510968,1.0051811278149745,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,-1.3555735383351195,-1.8392482068747544,0.18876253192945994,1.0051811278149745,0.5112932274576545,2.2966601593017506
0.8273772438659699,-1.3555735383351195,-0.7370405721877009,-0.48977642625839407,2.5791993789277026,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.19294711957950042,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.8933082207868996,-0.3363340021468808,2.5791993789277026,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.6911152540757404,-0.49237782784290063,2.5791993789277026,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.6853323826793369,-0.21191774308354583,1.0051811278149745,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.8059285493556418,-0.29002422161773944,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-1.5636962982029912,0.1506737441786005,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,0.7376951317802901,-0.5992646178518193,-0.4913710934835715,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,-1.3555735383351195,1.3295987428505243,0.8964967865378598,1.0051811278149745,-1.4293341023177246,-0.43541487666334927
-0.3693648410115938,-1.3555735383351195,-0.04816080050829252,-0.12491978668775715,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,2.431806377537578,0.5995101505357573,1.0051811278149745,-2.399647767205414,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,1.4945673197526992,0.06635974158478332,-0.5688371232977534,-1.9144909347615695,-0.43541487666334927
-0.3693648410115938,-1.3555735383351195,-0.5992646178518193,-0.43700743807979686,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.08260478909226295,-0.5028639729296732,1.0051811278149745,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,-1.3555735383351195,-1.7014722525388728,-0.08968408411123653,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,0.7376951317802901,-1.2881443895312277,0.2958951755118318,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,0.7376951317802901,-0.5303766406838785,-0.5028639729296732,1.0051811278149745,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,-1.3555735383351195,0.571830994003175,0.962353321387736,-0.5688371232977534,-2.399647767205414,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,1.054046834178761,1.0323213593611125,-0.5688371232977534,-1.9144909347615695,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-1.7703602297068137,-0.08666388103324908,-0.5688371232977534,0.5112932274576545,2.2966601593017506
-1.5661069258891576,0.7376951317802901,0.70960665799757,-0.09027201697708476,1.0051811278149745,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.6984901003504415,-0.3414522396297103,1.0051811278149745,0.5112932274576545,2.2966601593017506
-0.3693648410115938,-1.3555735383351195,-0.04816080050829252,-0.43700743807979686,-0.5688371232977534,-0.4590204374300351,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.7370405721877009,-0.4841568350646187,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.8748165265235827,-0.4888542575852486,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,0.7376951317802901,-0.25482473201211503,-0.47400492578514347,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,0.7376951317802901,0.15850313099553,-0.43700743807979686,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.9437045036915235,0.2958951755118318,-0.5688371232977534,0.5112932274576545,2.2966601593017506
-0.3693648410115938,0.7376951317802901,-0.5992646178518193,0.8314778546749452,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.25482473201211503,-0.3573908580066095,1.0051811278149745,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.15850313099553,0.48910360681684706,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.3237127091800559,-0.494391296561559,-0.5688371232977534,-0.4590204374300351,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.20889941390015454,-0.4894421904510968,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.19294711957950042,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,0.7376951317802901,-1.9887351173291863,-0.06451572512800753,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,0.020727176659648322,-0.397241430886295,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.5303766406838785,-0.46720946885967163,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.04816080050829252,-0.45714212526638004,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.4959326521292541,-0.49162277707340374,2.5791993789277026,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,-0.11704877767623337,0.29992211294914856,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,-1.3555735383351195,-0.8748165265235827,-0.43700743807979686,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,0.22739110816347086,-0.32928686163157667,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.9437045036915235,0.04370821849987721,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,0.7376951317802901,0.19294711957950042,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,-1.3555735383351195,-0.4614886635159376,4.647001076532463,-0.5688371232977534,-1.9144909347615695,2.2966601593017506
0.8273772438659699,0.7376951317802901,-0.3926006863479967,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.04816080050829252,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.6681525950197601,-0.4902797934380587,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,1.122934811346702,0.5833178351003071,-0.5688371232977534,-0.94417726987388,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.25482473201211503,-0.23415046467497105,-0.5688371232977534,0.5112932274576545,2.2966601593017506
0.8273772438659699,0.7376951317802901,2.018478514529933,-0.5024451714361923,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.19294711957950042,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,2.845134240545223,0.0493298231623713,1.0051811278149745,-2.884804599649259,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,-0.4614886635159376,0.6272778976347743,1.0051811278149745,-1.4293341023177246,-0.43541487666334927
-0.3693648410115938,-1.3555735383351195,0.2962790853314117,-0.18532384824750675,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,0.7376951317802901,0.2962790853314117,-0.12491978668775715,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.11704877767623337,-0.4894421904510968,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.20889941390015454,-0.4894421904510968,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,-0.5992646178518193,0.907737982394129,-0.5688371232977534,-1.4293341023177246,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.22739110816347086,-0.4741720436887921,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.5029430168352342,-0.4888542575852486,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.11704877767623337,-0.4894421904510968,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.5992646178518193,-0.494391296561559,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,3.0517981720490455,-0.4918744606632361,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,0.571830994003175,-0.4894421904510968,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,0.0637189608094941,-0.1621689579829361,2.5791993789277026,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,1.1918227885146426,0.39858208016340624,-0.5688371232977534,-1.9144909347615695,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-1.0470364694434349,-0.3573908580066095,1.0051811278149745,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.5303766406838785,-0.4863374216869257,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.6681525950197601,-0.4505983519307405,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-0.8748165265235827,-0.3573083057891445,1.0051811278149745,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,-0.5992646178518193,-0.4888542575852486,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
0.8273772438659699,0.7376951317802901,2.8106902519612524,-0.49237782784290063,2.5791993789277026,0.5112932274576545,-0.43541487666334927
-0.3693648410115938,0.7376951317802901,-0.04816080050829252,-0.22559322262067316,-0.5688371232977534,0.5112932274576545,-0.43541487666334927
-1.5661069258891576,0.7376951317802901,-0.3926006863479967,4.335332226633905,1.0051811278149745,-2.399647767205414,-0.43541487666334927
0.8273772438659699,-1.3555735383351195,-1.9081361840426954,-0.01870931177853076,-0.5688371232977534,0.5112932274576545,2.2966601593017506
